simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,24,Correct Theory
2,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,90,Correct Theory
3,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
4,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
5,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
6,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
7,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
8,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Correct Theory
9,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
10,ScientistAgent,bipartite,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,127,Correct Theory
