simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,106,Correct Theory
2,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
3,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
4,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
5,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
6,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
7,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,23,Correct Theory
8,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
9,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
10,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
11,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
12,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Old Theory
13,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
14,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
15,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,29,Correct Theory
16,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
17,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
18,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,23,Correct Theory
19,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
20,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
21,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
22,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
23,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
24,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
25,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,25,Correct Theory
26,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,178,Correct Theory
27,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
28,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,18,Old Theory
29,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Old Theory
30,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
31,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
32,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
33,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,25,Correct Theory
34,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
35,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
36,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
37,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
38,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
39,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,29,Correct Theory
40,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
41,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Correct Theory
42,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
43,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
44,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
45,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
46,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
47,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
48,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
49,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
50,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
51,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
52,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
53,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
54,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
55,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
56,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
57,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
58,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
59,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
60,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Old Theory
61,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
62,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Correct Theory
63,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
64,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
65,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,103,Correct Theory
66,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
67,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
68,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
69,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
70,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
71,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
72,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
73,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
74,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
75,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
76,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
77,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
78,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
79,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
80,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
81,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
82,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,47,Correct Theory
83,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
84,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
85,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
86,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
87,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
88,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,71,Correct Theory
89,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
90,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
91,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,71,Correct Theory
92,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
93,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
94,ScientistAgent,bipartite,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
