simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
2,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
3,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,90,Correct Theory
4,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,142,Correct Theory
5,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
6,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
7,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,125,Correct Theory
8,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
9,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
10,SuperScientistAgent,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,82,Correct Theory
