simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Incorrect Theory
2,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,11,Incorrect Theory
3,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
4,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,11,Incorrect Theory
5,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Incorrect Theory
6,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Correct Theory
7,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Correct Theory
8,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Incorrect Theory
9,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Incorrect Theory
10,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Incorrect Theory
11,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
12,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Incorrect Theory
13,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Correct Theory
14,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Incorrect Theory
15,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
16,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,24,Correct Theory
17,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Incorrect Theory
18,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Incorrect Theory
19,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
20,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Incorrect Theory
21,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Correct Theory
22,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Incorrect Theory
23,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
24,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Incorrect Theory
25,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,23,Incorrect Theory
26,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Incorrect Theory
27,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Incorrect Theory
28,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
29,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Incorrect Theory
30,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Incorrect Theory
