simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
2,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
3,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
4,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
5,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
6,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
7,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,82,Correct Theory
8,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,182,Correct Theory
9,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
10,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
11,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
12,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,231,Correct Theory
13,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
14,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,261,Correct Theory
15,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
16,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,137,Correct Theory
17,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
18,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
19,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
20,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
21,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,102,Correct Theory
22,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,104,Correct Theory
23,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
24,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,101,Correct Theory
25,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,104,Correct Theory
26,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
27,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
28,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,182,Correct Theory
29,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
30,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,68,Correct Theory
31,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,124,Correct Theory
32,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
33,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,128,Correct Theory
34,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
35,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
36,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
37,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,138,Correct Theory
38,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
39,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
40,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
41,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
42,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,208,Correct Theory
43,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,108,Correct Theory
44,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Correct Theory
45,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
46,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,84,Correct Theory
47,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,372,Correct Theory
48,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
49,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
50,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
51,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
52,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,71,Correct Theory
53,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
54,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,134,Correct Theory
55,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
56,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
57,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
58,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,25,Correct Theory
59,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,94,Correct Theory
60,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
61,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
62,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
63,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,91,Correct Theory
64,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
65,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,75,Correct Theory
66,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
67,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Correct Theory
68,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
69,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,126,Correct Theory
70,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
71,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
72,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,159,Correct Theory
