simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,116,Correct Theory
2,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
3,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,75,Correct Theory
4,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,178,Correct Theory
5,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
6,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
7,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,101,Correct Theory
8,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,107,Correct Theory
9,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
10,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
11,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
12,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
13,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
14,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,355,Correct Theory
15,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
16,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
17,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
18,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
19,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,65,Correct Theory
20,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,154,Correct Theory
21,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,175,Correct Theory
22,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
23,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
24,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
25,SuperScientistAgent,cycle,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
