simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,509,Correct Theory
2,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,107,Correct Theory
3,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
4,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
5,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,388,Correct Theory
6,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
7,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
8,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,229,Correct Theory
9,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,95,Correct Theory
10,ScientistAgent,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,114,Correct Theory
