simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
2,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
3,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
4,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
5,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
6,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
7,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
8,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
9,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,110,Correct Theory
10,wheel,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
