simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
2,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,17,Correct Theory
3,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Correct Theory
4,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Correct Theory
5,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Correct Theory
6,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
7,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Correct Theory
8,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Correct Theory
9,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
10,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Correct Theory
11,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,18,Correct Theory
12,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Correct Theory
13,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
14,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Correct Theory
15,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Correct Theory
16,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Correct Theory
17,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Correct Theory
18,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
19,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,17,Correct Theory
20,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,25,Correct Theory
21,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Correct Theory
22,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Correct Theory
23,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Correct Theory
24,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Correct Theory
25,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,17,Correct Theory
26,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Correct Theory
27,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
28,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Correct Theory
29,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Correct Theory
30,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,11,Correct Theory
31,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
32,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Old Theory
33,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Old Theory
34,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Correct Theory
35,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
36,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,18,Correct Theory
37,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
38,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
39,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
40,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
41,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
42,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,18,Correct Theory
43,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
44,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
45,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
46,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
47,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
48,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
49,complete,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
