simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
2,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,29,Correct Theory
3,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Old Theory
4,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
5,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Correct Theory
6,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Correct Theory
7,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
8,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Correct Theory
9,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,23,Correct Theory
10,ScientistAgent,complete,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Old Theory
